"","time","country","province","cum_confirm","cum_heal","cum_dead"
"1179","2020-03-22","Italy","Basilicata",66,0,0
"1180","2020-03-22","Italy","Molise",61,7,7
"1181","2020-03-23","Italy","Lombardy",27206,6075,3456
"1182","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"1183","2020-03-23","Italy","Veneto",5505,327,169
"1184","2020-03-23","Italy","Piedmont",4861,17,283
"1185","2020-03-23","Italy","Marche",2569,8,184
"1186","2020-03-23","Italy","Tuscany",2277,51,91
"1187","2020-03-23","Italy","Liguria",1665,159,171
"1188","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"1189","2020-03-23","Italy","Lazio",1383,63,53
"1190","2020-03-23","Italy","Campania",1013,48,29
"1191","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"1192","2020-03-23","Italy","Puglia",786,7,31
"1193","2020-03-23","Italy","Sicily",721,27,8
"1194","2020-03-23","Italy","Abruzzo",663,20,33
"1195","2020-03-23","Italy","Umbria",577,5,16
"1196","2020-03-23","Italy","Sardinia",367,5,7
"1197","2020-03-23","Italy","Valle d'Aosta",364,2,9
"1198","2020-03-23","Italy","Calabria",273,5,8
"1199","2020-03-23","Italy","Basilicata",84,0,0
"1200","2020-03-23","Italy","Molise",66,10,7
"1201","2020-03-24","Italy","Lombardy",30703,6657,4178
"1202","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"1203","2020-03-24","Italy","Veneto",5948,381,216
"1204","2020-03-24","Italy","Piedmont",5515,17,374
"1205","2020-03-24","Italy","Marche",2736,8,231
"1206","2020-03-24","Italy","Tuscany",2699,51,129
"1207","2020-03-24","Italy","Liguria",2116,193,231
"1208","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"1209","2020-03-24","Italy","Lazio",1728,103,80
"1210","2020-03-24","Italy","Campania",1101,53,56
"1211","2020-03-24","Italy","Puglia",1005,21,44
"1212","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"1213","2020-03-24","Italy","Sicily",846,27,20
"1214","2020-03-24","Italy","Abruzzo",689,21,46
"1215","2020-03-24","Italy","Umbria",648,5,19
"1216","2020-03-24","Italy","Sardinia",421,11,15
"1217","2020-03-24","Italy","Valle d'Aosta",400,2,19
"1218","2020-03-24","Italy","Calabria",319,5,10
"1219","2020-03-24","Italy","Basilicata",92,0,1
"1220","2020-03-24","Italy","Molise",73,10,8
"1221","2020-03-25","Italy","Lombardy",30703,6657,4178
"1222","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"1223","2020-03-25","Italy","Veneto",5948,381,216
"1224","2020-03-25","Italy","Piedmont",5515,17,374
"1225","2020-03-25","Italy","Marche",2736,8,231
"1226","2020-03-25","Italy","Tuscany",2699,51,129
"1227","2020-03-25","Italy","Liguria",2116,193,231
"1228","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"1229","2020-03-25","Italy","Lazio",1728,103,80
"1230","2020-03-25","Italy","Campania",1101,53,56
"1231","2020-03-25","Italy","Puglia",1005,21,44
"1232","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"1233","2020-03-25","Italy","Sicily",846,27,20
"1234","2020-03-25","Italy","Abruzzo",689,21,46
"1235","2020-03-25","Italy","Umbria",648,5,19
"1236","2020-03-25","Italy","Sardinia",421,11,15
"1237","2020-03-25","Italy","Valle d'Aosta",400,2,19
"1238","2020-03-25","Italy","Calabria",319,5,10
"1239","2020-03-25","Italy","Basilicata",92,0,1
"1240","2020-03-25","Italy","Molise",73,10,8
"1241","2020-03-26","Italy","Lombardy",34889,7839,4861
"1242","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"1243","2020-03-26","Italy","Veneto",6935,508,287
"1244","2020-03-26","Italy","Piedmont",6534,135,449
"1245","2020-03-26","Italy","Tuscany",3226,95,158
"1246","2020-03-26","Italy","Marche",3114,9,310
"1247","2020-03-26","Italy","Liguria",2567,260,280
"1248","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"1249","2020-03-26","Italy","Lazio",2096,155,106
"1250","2020-03-26","Italy","Campania",1310,58,83
"1251","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"1252","2020-03-26","Italy","Puglia",1182,22,65
"1253","2020-03-26","Italy","Sicily",1164,36,33
"1254","2020-03-26","Italy","Abruzzo",946,23,63
"1255","2020-03-26","Italy","Umbria",802,12,20
"1256","2020-03-26","Italy","Sardinia",494,13,19
"1257","2020-03-26","Italy","Valle d'Aosta",408,2,28
"1258","2020-03-26","Italy","Calabria",393,7,14
"1259","2020-03-26","Italy","Basilicata",134,0,1
"1260","2020-03-26","Italy","Molise",103,14,8
"1261","2020-03-15","Italy","Lombardy",13272,2011,1218
"1262","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"1263","2020-03-15","Italy","Veneto",2246,120,63
"1264","2020-03-15","Italy","Marche",1133,0,46
"1265","2020-03-15","Italy","Piedmont",1111,0,81
"1266","2020-03-15","Italy","Tuscany",781,10,8
"1267","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"1268","2020-03-15","Italy","Liguria",559,52,33
"1269","2020-03-15","Italy","Lazio",436,24,16
"1270","2020-03-15","Italy","Campania",400,28,9
"1271","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"1272","2020-03-15","Italy","Puglia",248,3,16
"1273","2020-03-15","Italy","Sicily",188,7,2
"1274","2020-03-15","Italy","Umbria",143,3,1
"1275","2020-03-15","Italy","Abruzzo",137,6,3
"1276","2020-03-15","Italy","Valle d'Aosta",88,0,1
"1277","2020-03-15","Italy","Sardinia",77,0,2
"1278","2020-03-15","Italy","Calabria",68,2,1
"1279","2020-03-15","Italy","Molise",17,0,0
"1280","2020-03-15","Italy","Basilicata",12,0,0
"1281","2020-03-16","Italy","Lombardy",14649,2368,1420
"1282","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"1283","2020-03-16","Italy","Veneto",2473,130,69
"1284","2020-03-16","Italy","Piedmont",1516,0,111
"1285","2020-03-16","Italy","Marche",1242,0,57
"1286","2020-03-16","Italy","Tuscany",866,11,14
"1287","2020-03-16","Italy","Liguria",667,42,50
"1288","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"1289","2020-03-16","Italy","Lazio",523,32,19
"1290","2020-03-16","Italy","Campania",400,28,9
"1291","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"1292","2020-03-16","Italy","Puglia",230,2,16
"1293","2020-03-16","Italy","Sicily",213,8,2
"1294","2020-03-16","Italy","Abruzzo",176,7,4
"1295","2020-03-16","Italy","Umbria",164,4,1
"1296","2020-03-16","Italy","Sardinia",107,0,2
"1297","2020-03-16","Italy","Valle d'Aosta",105,0,2
"1298","2020-03-16","Italy","Calabria",89,1,1
"1299","2020-03-16","Italy","Molise",21,5,1
"1300","2020-03-16","Italy","Basilicata",12,0,0
"1301","2020-03-17","Italy","Lombardy",14649,2368,1420
"1302","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"1303","2020-03-17","Italy","Veneto",2473,130,69
"1304","2020-03-17","Italy","Piedmont",1516,0,111
"1305","2020-03-17","Italy","Marche",1242,0,57
"1306","2020-03-17","Italy","Tuscany",866,11,14
"1307","2020-03-17","Italy","Liguria",667,42,50
"1308","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"1309","2020-03-17","Italy","Lazio",523,32,19
"1310","2020-03-17","Italy","Campania",400,28,9
"1311","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"1312","2020-03-17","Italy","Puglia",230,2,16
"1313","2020-03-17","Italy","Sicily",213,8,2
"1314","2020-03-17","Italy","Abruzzo",176,7,4
"1315","2020-03-17","Italy","Umbria",164,4,1
"1316","2020-03-17","Italy","Sardinia",107,0,2
"1317","2020-03-17","Italy","Valle d'Aosta",105,0,2
"1318","2020-03-17","Italy","Calabria",89,1,1
"1319","2020-03-17","Italy","Molise",21,5,1
"1320","2020-03-17","Italy","Basilicata",12,0,0
"1321","2020-03-18","Italy","Lombardy",16220,2485,1640
"1322","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"1323","2020-03-18","Italy","Veneto",2704,136,80
"1324","2020-03-18","Italy","Piedmont",1897,0,133
"1325","2020-03-18","Italy","Marche",1371,0,69
"1326","2020-03-18","Italy","Tuscany",1053,12,17
"1327","2020-03-18","Italy","Liguria",778,57,60
"1328","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"1329","2020-03-18","Italy","Lazio",607,34,23
"1330","2020-03-18","Italy","Campania",460,28,9
"1331","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"1332","2020-03-18","Italy","Puglia",340,2,18
"1333","2020-03-18","Italy","Sicily",237,8,3
"1334","2020-03-18","Italy","Umbria",197,4,1
"1335","2020-03-18","Italy","Abruzzo",176,7,4
"1336","2020-03-18","Italy","Valle d'Aosta",136,0,2
"1337","2020-03-18","Italy","Sardinia",117,0,2
"1338","2020-03-18","Italy","Calabria",114,1,1
"1339","2020-03-18","Italy","Molise",25,5,1
"1340","2020-03-18","Italy","Basilicata",20,0,0
"1341","2020-03-19","Italy","Lombardy",17713,3488,1959
"1342","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"1343","2020-03-19","Italy","Veneto",3384,167,94
"1344","2020-03-19","Italy","Piedmont",2659,0,154
"1345","2020-03-19","Italy","Marche",1568,0,92
"1346","2020-03-19","Italy","Tuscany",1330,17,22
"1347","2020-03-19","Italy","Liguria",887,70,73
"1348","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"1349","2020-03-19","Italy","Lazio",724,42,32
"1350","2020-03-19","Italy","Campania",641,28,9
"1351","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"1352","2020-03-19","Italy","Puglia",438,2,19
"1353","2020-03-19","Italy","Sicily",282,12,3
"1354","2020-03-19","Italy","Abruzzo",263,7,7
"1355","2020-03-19","Italy","Umbria",247,4,2
"1356","2020-03-19","Italy","Valle d'Aosta",177,0,3
"1357","2020-03-19","Italy","Sardinia",134,0,2
"1358","2020-03-19","Italy","Calabria",129,2,1
"1359","2020-03-19","Italy","Molise",31,6,1
"1360","2020-03-19","Italy","Basilicata",30,0,0
"1361","2020-03-20","Italy","Lombardy",22264,4295,2549
"1362","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"1363","2020-03-20","Italy","Veneto",4031,223,131
"1364","2020-03-20","Italy","Piedmont",3461,8,209
"1365","2020-03-20","Italy","Marche",1981,0,137
"1366","2020-03-20","Italy","Tuscany",1793,33,47
"1367","2020-03-20","Italy","Liguria",1221,101,119
"1368","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"1369","2020-03-20","Italy","Lazio",1008,53,43
"1370","2020-03-20","Italy","Campania",749,30,17
"1371","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"1372","2020-03-20","Italy","Puglia",581,4,26
"1373","2020-03-20","Italy","Abruzzo",449,10,17
"1374","2020-03-20","Italy","Sicily",408,25,4
"1375","2020-03-20","Italy","Umbria",395,4,7
"1376","2020-03-20","Italy","Sardinia",293,3,2
"1377","2020-03-20","Italy","Valle d'Aosta",264,0,7
"1378","2020-03-20","Italy","Calabria",207,2,4
"1379","2020-03-20","Italy","Basilicata",52,0,0
"1380","2020-03-20","Italy","Molise",50,6,5
"1381","2020-03-21","Italy","Lombardy",25515,4295,2549
"1382","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"1383","2020-03-21","Italy","Veneto",4617,223,131
"1384","2020-03-21","Italy","Piedmont",3752,8,209
"1385","2020-03-21","Italy","Marche",2153,0,137
"1386","2020-03-21","Italy","Tuscany",2012,33,47
"1387","2020-03-21","Italy","Liguria",1221,101,119
"1388","2020-03-21","Italy","Lazio",1190,53,43
"1389","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"1390","2020-03-21","Italy","Campania",837,30,17
"1391","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"1392","2020-03-21","Italy","Puglia",581,4,26
"1393","2020-03-21","Italy","Abruzzo",529,10,17
"1394","2020-03-21","Italy","Umbria",462,4,7
"1395","2020-03-21","Italy","Sicily",458,25,4
"1396","2020-03-21","Italy","Valle d'Aosta",296,0,7
"1397","2020-03-21","Italy","Sardinia",293,3,2
"1398","2020-03-21","Italy","Calabria",207,2,4
"1399","2020-03-21","Italy","Basilicata",62,0,0
"1400","2020-03-21","Italy","Molise",59,6,5
"1401","2020-03-22","Italy","Lombardy",27206,5865,3456
"1402","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"1403","2020-03-22","Italy","Veneto",5122,309,169
"1404","2020-03-22","Italy","Piedmont",4420,10,283
"1405","2020-03-22","Italy","Marche",2421,6,184
"1406","2020-03-22","Italy","Tuscany",2277,42,91
"1407","2020-03-22","Italy","Liguria",1665,143,171
"1408","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"1409","2020-03-22","Italy","Lazio",1190,54,50
"1410","2020-03-22","Italy","Campania",844,29,22
"1411","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"1412","2020-03-22","Italy","Puglia",675,4,29
"1413","2020-03-22","Italy","Abruzzo",529,13,22
"1414","2020-03-22","Italy","Sicily",490,26,6
"1415","2020-03-22","Italy","Umbria",462,6,10
"1416","2020-03-22","Italy","Sardinia",330,5,4
"1417","2020-03-22","Italy","Valle d'Aosta",313,1,8
"1418","2020-03-22","Italy","Calabria",235,5,5
"1419","2020-03-22","Italy","Basilicata",66,0,0
"1420","2020-03-22","Italy","Molise",61,7,7
"1421","2020-03-23","Italy","Lombardy",27206,6075,3456
"1422","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"1423","2020-03-23","Italy","Veneto",5505,327,169
"1424","2020-03-23","Italy","Piedmont",4861,17,283
"1425","2020-03-23","Italy","Marche",2569,8,184
"1426","2020-03-23","Italy","Tuscany",2277,51,91
"1427","2020-03-23","Italy","Liguria",1665,159,171
"1428","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"1429","2020-03-23","Italy","Lazio",1383,63,53
"1430","2020-03-23","Italy","Campania",1013,48,29
"1431","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"1432","2020-03-23","Italy","Puglia",786,7,31
"1433","2020-03-23","Italy","Sicily",721,27,8
"1434","2020-03-23","Italy","Abruzzo",663,20,33
"1435","2020-03-23","Italy","Umbria",577,5,16
"1436","2020-03-23","Italy","Sardinia",367,5,7
"1437","2020-03-23","Italy","Valle d'Aosta",364,2,9
"1438","2020-03-23","Italy","Calabria",273,5,8
"1439","2020-03-23","Italy","Basilicata",84,0,0
"1440","2020-03-23","Italy","Molise",66,10,7
"1441","2020-03-24","Italy","Lombardy",30703,6657,4178
"1442","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"1443","2020-03-24","Italy","Veneto",5948,381,216
"1444","2020-03-24","Italy","Piedmont",5515,17,374
"1445","2020-03-24","Italy","Marche",2736,8,231
"1446","2020-03-24","Italy","Tuscany",2699,51,129
"1447","2020-03-24","Italy","Liguria",2116,193,231
"1448","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"1449","2020-03-24","Italy","Lazio",1728,103,80
"1450","2020-03-24","Italy","Campania",1101,53,56
"1451","2020-03-24","Italy","Puglia",1005,21,44
"1452","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"1453","2020-03-24","Italy","Sicily",846,27,20
"1454","2020-03-24","Italy","Abruzzo",689,21,46
"1455","2020-03-24","Italy","Umbria",648,5,19
"1456","2020-03-24","Italy","Sardinia",421,11,15
"1457","2020-03-24","Italy","Valle d'Aosta",400,2,19
"1458","2020-03-24","Italy","Calabria",319,5,10
"1459","2020-03-24","Italy","Basilicata",92,0,1
"1460","2020-03-24","Italy","Molise",73,10,8
"1461","2020-03-25","Italy","Lombardy",30703,6657,4178
"1462","2020-03-25","Italy","Emilia - Romagna",9254,558,985
"1463","2020-03-25","Italy","Veneto",5948,381,216
"1464","2020-03-25","Italy","Piedmont",5515,17,374
"1465","2020-03-25","Italy","Marche",2736,8,231
"1466","2020-03-25","Italy","Tuscany",2699,51,129
"1467","2020-03-25","Italy","Liguria",2116,193,231
"1468","2020-03-25","Italy","Trentino - Alto Adige",1891,123,94
"1469","2020-03-25","Italy","Lazio",1728,103,80
"1470","2020-03-25","Italy","Campania",1101,53,56
"1471","2020-03-25","Italy","Puglia",1005,21,44
"1472","2020-03-25","Italy","Friuli - Venezia Giulia",992,80,64
"1473","2020-03-25","Italy","Sicily",846,27,20
"1474","2020-03-25","Italy","Abruzzo",689,21,46
"1475","2020-03-25","Italy","Umbria",648,5,19
"1476","2020-03-25","Italy","Sardinia",421,11,15
"1477","2020-03-25","Italy","Valle d'Aosta",400,2,19
"1478","2020-03-25","Italy","Calabria",319,5,10
"1479","2020-03-25","Italy","Basilicata",92,0,1
"1480","2020-03-25","Italy","Molise",73,10,8
"1481","2020-03-26","Italy","Lombardy",34889,7839,4861
"1482","2020-03-26","Italy","Emilia - Romagna",10816,792,1174
"1483","2020-03-26","Italy","Veneto",6935,508,287
"1484","2020-03-26","Italy","Piedmont",6534,135,449
"1485","2020-03-26","Italy","Tuscany",3226,95,158
"1486","2020-03-26","Italy","Marche",3114,9,310
"1487","2020-03-26","Italy","Liguria",2567,260,280
"1488","2020-03-26","Italy","Trentino - Alto Adige",2203,184,134
"1489","2020-03-26","Italy","Lazio",2096,155,106
"1490","2020-03-26","Italy","Campania",1310,58,83
"1491","2020-03-26","Italy","Friuli - Venezia Giulia",1223,197,72
"1492","2020-03-26","Italy","Puglia",1182,22,65
"1493","2020-03-26","Italy","Sicily",1164,36,33
"1494","2020-03-26","Italy","Abruzzo",946,23,63
"1495","2020-03-26","Italy","Umbria",802,12,20
"1496","2020-03-26","Italy","Sardinia",494,13,19
"1497","2020-03-26","Italy","Valle d'Aosta",408,2,28
"1498","2020-03-26","Italy","Calabria",393,7,14
"1499","2020-03-26","Italy","Basilicata",134,0,1
"1500","2020-03-26","Italy","Molise",103,14,8
"1501","2020-03-27","Italy","Lombardy",37298,8001,5402
"1502","2020-03-27","Italy","Emilia - Romagna",11588,960,1267
"1503","2020-03-27","Italy","Veneto",7497,536,313
"1504","2020-03-27","Italy","Piedmont",7092,176,569
"1505","2020-03-27","Italy","Tuscany",3450,103,177
"1506","2020-03-27","Italy","Marche",3196,10,336
"1507","2020-03-27","Italy","Liguria",2696,305,331
"1508","2020-03-27","Italy","Trentino - Alto Adige",2394,235,162
"1509","2020-03-27","Italy","Lazio",2295,164,118
"1510","2020-03-27","Italy","Campania",1454,64,98
"1511","2020-03-27","Italy","Puglia",1334,29,69
"1512","2020-03-27","Italy","Friuli - Venezia Giulia",1317,214,76
"1513","2020-03-27","Italy","Sicily",1250,53,39
"1514","2020-03-27","Italy","Abruzzo",1017,24,68
"1515","2020-03-27","Italy","Umbria",884,39,21
"1516","2020-03-27","Italy","Sardinia",530,13,21
"1517","2020-03-27","Italy","Calabria",494,7,18
"1518","2020-03-27","Italy","Valle d'Aosta",452,2,37
"1519","2020-03-27","Italy","Basilicata",151,1,3
"1520","2020-03-27","Italy","Molise",109,14,9
"1521","2020-03-15","Italy","Lombardy",13272,2011,1218
"1522","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"1523","2020-03-15","Italy","Veneto",2246,120,63
"1524","2020-03-15","Italy","Marche",1133,0,46
"1525","2020-03-15","Italy","Piedmont",1111,0,81
"1526","2020-03-15","Italy","Tuscany",781,10,8
"1527","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"1528","2020-03-15","Italy","Liguria",559,52,33
"1529","2020-03-15","Italy","Lazio",436,24,16
"1530","2020-03-15","Italy","Campania",400,28,9
"1531","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"1532","2020-03-15","Italy","Puglia",248,3,16
"1533","2020-03-15","Italy","Sicily",188,7,2
"1534","2020-03-15","Italy","Umbria",143,3,1
"1535","2020-03-15","Italy","Abruzzo",137,6,3
"1536","2020-03-15","Italy","Valle d'Aosta",88,0,1
"1537","2020-03-15","Italy","Sardinia",77,0,2
"1538","2020-03-15","Italy","Calabria",68,2,1
"1539","2020-03-15","Italy","Molise",17,0,0
"1540","2020-03-15","Italy","Basilicata",12,0,0
"1541","2020-03-16","Italy","Lombardy",14649,2368,1420
"1542","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"1543","2020-03-16","Italy","Veneto",2473,130,69
"1544","2020-03-16","Italy","Piedmont",1516,0,111
"1545","2020-03-16","Italy","Marche",1242,0,57
"1546","2020-03-16","Italy","Tuscany",866,11,14
"1547","2020-03-16","Italy","Liguria",667,42,50
"1548","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"1549","2020-03-16","Italy","Lazio",523,32,19
"1550","2020-03-16","Italy","Campania",400,28,9
"1551","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"1552","2020-03-16","Italy","Puglia",230,2,16
"1553","2020-03-16","Italy","Sicily",213,8,2
"1554","2020-03-16","Italy","Abruzzo",176,7,4
"1555","2020-03-16","Italy","Umbria",164,4,1
"1556","2020-03-16","Italy","Sardinia",107,0,2
"1557","2020-03-16","Italy","Valle d'Aosta",105,0,2
"1558","2020-03-16","Italy","Calabria",89,1,1
"1559","2020-03-16","Italy","Molise",21,5,1
"1560","2020-03-16","Italy","Basilicata",12,0,0
"1561","2020-03-17","Italy","Lombardy",14649,2368,1420
"1562","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"1563","2020-03-17","Italy","Veneto",2473,130,69
"1564","2020-03-17","Italy","Piedmont",1516,0,111
"1565","2020-03-17","Italy","Marche",1242,0,57
"1566","2020-03-17","Italy","Tuscany",866,11,14
"1567","2020-03-17","Italy","Liguria",667,42,50
"1568","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"1569","2020-03-17","Italy","Lazio",523,32,19
"1570","2020-03-17","Italy","Campania",400,28,9
"1571","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"1572","2020-03-17","Italy","Puglia",230,2,16
"1573","2020-03-17","Italy","Sicily",213,8,2
"1574","2020-03-17","Italy","Abruzzo",176,7,4
"1575","2020-03-17","Italy","Umbria",164,4,1
"1576","2020-03-17","Italy","Sardinia",107,0,2
"1577","2020-03-17","Italy","Valle d'Aosta",105,0,2
"1578","2020-03-17","Italy","Calabria",89,1,1
"1579","2020-03-17","Italy","Molise",21,5,1
"1580","2020-03-17","Italy","Basilicata",12,0,0
"1581","2020-03-18","Italy","Lombardy",16220,2485,1640
"1582","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"1583","2020-03-18","Italy","Veneto",2704,136,80
"1584","2020-03-18","Italy","Piedmont",1897,0,133
"1585","2020-03-18","Italy","Marche",1371,0,69
"1586","2020-03-18","Italy","Tuscany",1053,12,17
"1587","2020-03-18","Italy","Liguria",778,57,60
"1588","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"1589","2020-03-18","Italy","Lazio",607,34,23
"1590","2020-03-18","Italy","Campania",460,28,9
"1591","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"1592","2020-03-18","Italy","Puglia",340,2,18
"1593","2020-03-18","Italy","Sicily",237,8,3
"1594","2020-03-18","Italy","Umbria",197,4,1
"1595","2020-03-18","Italy","Abruzzo",176,7,4
"1596","2020-03-18","Italy","Valle d'Aosta",136,0,2
"1597","2020-03-18","Italy","Sardinia",117,0,2
"1598","2020-03-18","Italy","Calabria",114,1,1
"1599","2020-03-18","Italy","Molise",25,5,1
"1600","2020-03-18","Italy","Basilicata",20,0,0
"1601","2020-03-19","Italy","Lombardy",17713,3488,1959
"1602","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"1603","2020-03-19","Italy","Veneto",3384,167,94
"1604","2020-03-19","Italy","Piedmont",2659,0,154
"1605","2020-03-19","Italy","Marche",1568,0,92
"1606","2020-03-19","Italy","Tuscany",1330,17,22
"1607","2020-03-19","Italy","Liguria",887,70,73
"1608","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"1609","2020-03-19","Italy","Lazio",724,42,32
"1610","2020-03-19","Italy","Campania",641,28,9
"1611","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"1612","2020-03-19","Italy","Puglia",438,2,19
"1613","2020-03-19","Italy","Sicily",282,12,3
"1614","2020-03-19","Italy","Abruzzo",263,7,7
"1615","2020-03-19","Italy","Umbria",247,4,2
"1616","2020-03-19","Italy","Valle d'Aosta",177,0,3
"1617","2020-03-19","Italy","Sardinia",134,0,2
"1618","2020-03-19","Italy","Calabria",129,2,1
"1619","2020-03-19","Italy","Molise",31,6,1
"1620","2020-03-19","Italy","Basilicata",30,0,0
"1621","2020-03-20","Italy","Lombardy",22264,4295,2549
"1622","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"1623","2020-03-20","Italy","Veneto",4031,223,131
"1624","2020-03-20","Italy","Piedmont",3461,8,209
"1625","2020-03-20","Italy","Marche",1981,0,137
"1626","2020-03-20","Italy","Tuscany",1793,33,47
"1627","2020-03-20","Italy","Liguria",1221,101,119
"1628","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"1629","2020-03-20","Italy","Lazio",1008,53,43
"1630","2020-03-20","Italy","Campania",749,30,17
"1631","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"1632","2020-03-20","Italy","Puglia",581,4,26
"1633","2020-03-20","Italy","Abruzzo",449,10,17
"1634","2020-03-20","Italy","Sicily",408,25,4
"1635","2020-03-20","Italy","Umbria",395,4,7
"1636","2020-03-20","Italy","Sardinia",293,3,2
"1637","2020-03-20","Italy","Valle d'Aosta",264,0,7
"1638","2020-03-20","Italy","Calabria",207,2,4
"1639","2020-03-20","Italy","Basilicata",52,0,0
"1640","2020-03-20","Italy","Molise",50,6,5
"1641","2020-03-21","Italy","Lombardy",25515,4295,2549
"1642","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"1643","2020-03-21","Italy","Veneto",4617,223,131
"1644","2020-03-21","Italy","Piedmont",3752,8,209
"1645","2020-03-21","Italy","Marche",2153,0,137
"1646","2020-03-21","Italy","Tuscany",2012,33,47
"1647","2020-03-21","Italy","Liguria",1221,101,119
"1648","2020-03-21","Italy","Lazio",1190,53,43
"1649","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"1650","2020-03-21","Italy","Campania",837,30,17
"1651","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"1652","2020-03-21","Italy","Puglia",581,4,26
"1653","2020-03-21","Italy","Abruzzo",529,10,17
"1654","2020-03-21","Italy","Umbria",462,4,7
"1655","2020-03-21","Italy","Sicily",458,25,4
"1656","2020-03-21","Italy","Valle d'Aosta",296,0,7
"1657","2020-03-21","Italy","Sardinia",293,3,2
"1658","2020-03-21","Italy","Calabria",207,2,4
"1659","2020-03-21","Italy","Basilicata",62,0,0
"1660","2020-03-21","Italy","Molise",59,6,5
"1661","2020-03-22","Italy","Lombardy",27206,5865,3456
"1662","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"1663","2020-03-22","Italy","Veneto",5122,309,169
"1664","2020-03-22","Italy","Piedmont",4420,10,283
"1665","2020-03-22","Italy","Marche",2421,6,184
"1666","2020-03-22","Italy","Tuscany",2277,42,91
"1667","2020-03-22","Italy","Liguria",1665,143,171
"1668","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"1669","2020-03-22","Italy","Lazio",1190,54,50
"1670","2020-03-22","Italy","Campania",844,29,22
"1671","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"1672","2020-03-22","Italy","Puglia",675,4,29
"1673","2020-03-22","Italy","Abruzzo",529,13,22
"1674","2020-03-22","Italy","Sicily",490,26,6
"1675","2020-03-22","Italy","Umbria",462,6,10
"1676","2020-03-22","Italy","Sardinia",330,5,4
