"","time","country","province","cum_confirm","cum_heal","cum_dead"
"991","2020-04-05","United Kingdom","Wales",3197,0,166
"992","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"993","2020-04-06","United Kingdom","England",42990,0,4897
"994","2020-04-06","United Kingdom","Scotland",3961,0,220
"995","2020-04-06","United Kingdom","Wales",3499,0,193
"996","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"997","2020-04-07","United Kingdom","England",42990,0,4897
"998","2020-04-07","United Kingdom","Scotland",3961,0,220
"999","2020-04-07","United Kingdom","Wales",3499,0,193
"1000","2020-04-07","United Kingdom","Northern Ireland",1158,0,63
"1001","2020-03-16","United Kingdom","England",0,0,0
"1002","2020-03-16","United Kingdom","Scotland",0,0,0
"1003","2020-03-16","United Kingdom","Wales",0,0,0
"1004","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"1005","2020-03-17","United Kingdom","England",0,0,0
"1006","2020-03-17","United Kingdom","Scotland",0,0,0
"1007","2020-03-17","United Kingdom","Wales",0,0,0
"1008","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"1009","2020-03-18","United Kingdom","England",1196,0,48
"1010","2020-03-18","United Kingdom","Scotland",153,0,1
"1011","2020-03-18","United Kingdom","Wales",124,0,0
"1012","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"1013","2020-03-19","United Kingdom","England",2182,0,48
"1014","2020-03-19","United Kingdom","Scotland",227,0,1
"1015","2020-03-19","United Kingdom","Wales",149,0,0
"1016","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"1017","2020-03-20","United Kingdom","England",2756,0,128
"1018","2020-03-20","United Kingdom","Scotland",266,0,6
"1019","2020-03-20","United Kingdom","Wales",170,0,2
"1020","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"1021","2020-03-21","United Kingdom","England",3384,0,128
"1022","2020-03-21","United Kingdom","Scotland",322,0,6
"1023","2020-03-21","United Kingdom","Wales",191,0,3
"1024","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"1025","2020-03-22","United Kingdom","England",4257,0,181
"1026","2020-03-22","United Kingdom","Scotland",373,0,7
"1027","2020-03-22","United Kingdom","Wales",280,0,5
"1028","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"1029","2020-03-23","United Kingdom","England",4792,0,181
"1030","2020-03-23","United Kingdom","Scotland",416,0,7
"1031","2020-03-23","United Kingdom","Wales",347,0,5
"1032","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"1033","2020-03-24","United Kingdom","England",6483,0,386
"1034","2020-03-24","United Kingdom","Scotland",584,0,16
"1035","2020-03-24","United Kingdom","Wales",478,0,17
"1036","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"1037","2020-03-25","United Kingdom","England",7973,0,414
"1038","2020-03-25","United Kingdom","Scotland",719,0,22
"1039","2020-03-25","United Kingdom","Wales",628,0,22
"1040","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"1041","2020-03-26","United Kingdom","England",7973,0,414
"1042","2020-03-26","United Kingdom","Scotland",719,0,22
"1043","2020-03-26","United Kingdom","Wales",628,0,22
"1044","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"1045","2020-03-27","United Kingdom","England",9782,0,521
"1046","2020-03-27","United Kingdom","Scotland",894,0,25
"1047","2020-03-27","United Kingdom","Wales",741,0,28
"1048","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"1049","2020-03-28","United Kingdom","England",12288,0,679
"1050","2020-03-28","United Kingdom","Scotland",1059,0,33
"1051","2020-03-28","United Kingdom","Wales",921,0,34
"1052","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"1053","2020-03-29","United Kingdom","England",14427,0,926
"1054","2020-03-29","United Kingdom","Scotland",1245,0,40
"1055","2020-03-29","United Kingdom","Wales",1093,0,38
"1056","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"1057","2020-03-30","United Kingdom","England",18594,0,1284
"1058","2020-03-30","United Kingdom","Scotland",1563,0,41
"1059","2020-03-30","United Kingdom","Wales",1451,0,62
"1060","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"1061","2020-03-31","United Kingdom","England",21008,0,1651
"1062","2020-03-31","United Kingdom","Scotland",1993,0,47
"1063","2020-03-31","United Kingdom","Wales",1563,0,69
"1064","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"1065","2020-04-01","United Kingdom","England",21008,0,1651
"1066","2020-04-01","United Kingdom","Scotland",1993,0,47
"1067","2020-04-01","United Kingdom","Wales",1563,0,69
"1068","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"1069","2020-04-02","United Kingdom","England",28221,0,2698
"1070","2020-04-02","United Kingdom","Scotland",2602,0,76
"1071","2020-04-02","United Kingdom","Wales",2121,0,117
"1072","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"1073","2020-04-03","United Kingdom","England",31797,0,3302
"1074","2020-04-03","United Kingdom","Scotland",3001,0,126
"1075","2020-04-03","United Kingdom","Wales",2466,0,141
"1076","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"1077","2020-04-04","United Kingdom","England",34707,0,3939
"1078","2020-04-04","United Kingdom","Scotland",3345,0,172
"1079","2020-04-04","United Kingdom","Wales",2853,0,154
"1080","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"1081","2020-04-05","United Kingdom","England",39814,0,4494
"1082","2020-04-05","United Kingdom","Scotland",3706,0,218
"1083","2020-04-05","United Kingdom","Wales",3197,0,166
"1084","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"1085","2020-04-06","United Kingdom","England",42990,0,4897
"1086","2020-04-06","United Kingdom","Scotland",3961,0,220
"1087","2020-04-06","United Kingdom","Wales",3499,0,193
"1088","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"1089","2020-04-07","United Kingdom","England",42990,0,4897
"1090","2020-04-07","United Kingdom","Scotland",3961,0,220
"1091","2020-04-07","United Kingdom","Wales",3499,0,193
"1092","2020-04-07","United Kingdom","Northern Ireland",1158,0,63
"1093","2020-04-08","United Kingdom","England",50756,0,6483
"1094","2020-04-08","United Kingdom","Scotland",4565,0,296
"1095","2020-04-08","United Kingdom","Wales",4073,0,245
"1096","2020-04-08","United Kingdom","Northern Ireland",1339,0,73
"1097","2020-03-16","United Kingdom","England",0,0,0
"1098","2020-03-16","United Kingdom","Scotland",0,0,0
"1099","2020-03-16","United Kingdom","Wales",0,0,0
"1100","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"1101","2020-03-17","United Kingdom","England",0,0,0
"1102","2020-03-17","United Kingdom","Scotland",0,0,0
"1103","2020-03-17","United Kingdom","Wales",0,0,0
"1104","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"1105","2020-03-18","United Kingdom","England",1196,0,48
"1106","2020-03-18","United Kingdom","Scotland",153,0,1
"1107","2020-03-18","United Kingdom","Wales",124,0,0
"1108","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"1109","2020-03-19","United Kingdom","England",2182,0,48
"1110","2020-03-19","United Kingdom","Scotland",227,0,1
"1111","2020-03-19","United Kingdom","Wales",149,0,0
"1112","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"1113","2020-03-20","United Kingdom","England",2756,0,128
"1114","2020-03-20","United Kingdom","Scotland",266,0,6
"1115","2020-03-20","United Kingdom","Wales",170,0,2
"1116","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"1117","2020-03-21","United Kingdom","England",3384,0,128
"1118","2020-03-21","United Kingdom","Scotland",322,0,6
"1119","2020-03-21","United Kingdom","Wales",191,0,3
"1120","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"1121","2020-03-22","United Kingdom","England",4257,0,181
"1122","2020-03-22","United Kingdom","Scotland",373,0,7
"1123","2020-03-22","United Kingdom","Wales",280,0,5
"1124","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"1125","2020-03-23","United Kingdom","England",4792,0,181
"1126","2020-03-23","United Kingdom","Scotland",416,0,7
"1127","2020-03-23","United Kingdom","Wales",347,0,5
"1128","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"1129","2020-03-24","United Kingdom","England",6483,0,386
"1130","2020-03-24","United Kingdom","Scotland",584,0,16
"1131","2020-03-24","United Kingdom","Wales",478,0,17
"1132","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"1133","2020-03-25","United Kingdom","England",7973,0,414
"1134","2020-03-25","United Kingdom","Scotland",719,0,22
"1135","2020-03-25","United Kingdom","Wales",628,0,22
"1136","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"1137","2020-03-26","United Kingdom","England",7973,0,414
"1138","2020-03-26","United Kingdom","Scotland",719,0,22
"1139","2020-03-26","United Kingdom","Wales",628,0,22
"1140","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"1141","2020-03-27","United Kingdom","England",9782,0,521
"1142","2020-03-27","United Kingdom","Scotland",894,0,25
"1143","2020-03-27","United Kingdom","Wales",741,0,28
"1144","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"1145","2020-03-28","United Kingdom","England",12288,0,679
"1146","2020-03-28","United Kingdom","Scotland",1059,0,33
"1147","2020-03-28","United Kingdom","Wales",921,0,34
"1148","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"1149","2020-03-29","United Kingdom","England",14427,0,926
"1150","2020-03-29","United Kingdom","Scotland",1245,0,40
"1151","2020-03-29","United Kingdom","Wales",1093,0,38
"1152","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"1153","2020-03-30","United Kingdom","England",18594,0,1284
"1154","2020-03-30","United Kingdom","Scotland",1563,0,41
"1155","2020-03-30","United Kingdom","Wales",1451,0,62
"1156","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"1157","2020-03-31","United Kingdom","England",21008,0,1651
"1158","2020-03-31","United Kingdom","Scotland",1993,0,47
"1159","2020-03-31","United Kingdom","Wales",1563,0,69
"1160","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"1161","2020-04-01","United Kingdom","England",21008,0,1651
"1162","2020-04-01","United Kingdom","Scotland",1993,0,47
"1163","2020-04-01","United Kingdom","Wales",1563,0,69
"1164","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"1165","2020-04-02","United Kingdom","England",28221,0,2698
"1166","2020-04-02","United Kingdom","Scotland",2602,0,76
"1167","2020-04-02","United Kingdom","Wales",2121,0,117
"1168","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"1169","2020-04-03","United Kingdom","England",31797,0,3302
"1170","2020-04-03","United Kingdom","Scotland",3001,0,126
"1171","2020-04-03","United Kingdom","Wales",2466,0,141
"1172","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"1173","2020-04-04","United Kingdom","England",34707,0,3939
"1174","2020-04-04","United Kingdom","Scotland",3345,0,172
"1175","2020-04-04","United Kingdom","Wales",2853,0,154
"1176","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"1177","2020-04-05","United Kingdom","England",39814,0,4494
"1178","2020-04-05","United Kingdom","Scotland",3706,0,218
"1179","2020-04-05","United Kingdom","Wales",3197,0,166
"1180","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"1181","2020-04-06","United Kingdom","England",42990,0,4897
"1182","2020-04-06","United Kingdom","Scotland",3961,0,220
"1183","2020-04-06","United Kingdom","Wales",3499,0,193
"1184","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"1185","2020-04-07","United Kingdom","England",42990,0,4897
"1186","2020-04-07","United Kingdom","Scotland",3961,0,220
"1187","2020-04-07","United Kingdom","Wales",3499,0,193
"1188","2020-04-07","United Kingdom","Northern Ireland",1158,0,63
"1189","2020-04-08","United Kingdom","England",50756,0,6483
"1190","2020-04-08","United Kingdom","Scotland",4565,0,296
"1191","2020-04-08","United Kingdom","Wales",4073,0,245
"1192","2020-04-08","United Kingdom","Northern Ireland",1339,0,73
"1193","2020-04-09","United Kingdom","England",50756,0,6483
"1194","2020-04-09","United Kingdom","Scotland",4565,0,296
"1195","2020-04-09","United Kingdom","Wales",4073,0,245
"1196","2020-04-09","United Kingdom","Northern Ireland",1339,0,73
"1197","2020-03-16","United Kingdom","England",0,0,0
"1198","2020-03-16","United Kingdom","Scotland",0,0,0
"1199","2020-03-16","United Kingdom","Wales",0,0,0
"1200","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"1201","2020-03-17","United Kingdom","England",0,0,0
"1202","2020-03-17","United Kingdom","Scotland",0,0,0
"1203","2020-03-17","United Kingdom","Wales",0,0,0
"1204","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"1205","2020-03-18","United Kingdom","England",1196,0,48
"1206","2020-03-18","United Kingdom","Scotland",153,0,1
"1207","2020-03-18","United Kingdom","Wales",124,0,0
"1208","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"1209","2020-03-19","United Kingdom","England",2182,0,48
"1210","2020-03-19","United Kingdom","Scotland",227,0,1
"1211","2020-03-19","United Kingdom","Wales",149,0,0
"1212","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"1213","2020-03-20","United Kingdom","England",2756,0,128
"1214","2020-03-20","United Kingdom","Scotland",266,0,6
"1215","2020-03-20","United Kingdom","Wales",170,0,2
"1216","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"1217","2020-03-21","United Kingdom","England",3384,0,128
"1218","2020-03-21","United Kingdom","Scotland",322,0,6
"1219","2020-03-21","United Kingdom","Wales",191,0,3
"1220","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"1221","2020-03-22","United Kingdom","England",4257,0,181
"1222","2020-03-22","United Kingdom","Scotland",373,0,7
"1223","2020-03-22","United Kingdom","Wales",280,0,5
"1224","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"1225","2020-03-23","United Kingdom","England",4792,0,181
"1226","2020-03-23","United Kingdom","Scotland",416,0,7
"1227","2020-03-23","United Kingdom","Wales",347,0,5
"1228","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"1229","2020-03-24","United Kingdom","England",6483,0,386
"1230","2020-03-24","United Kingdom","Scotland",584,0,16
"1231","2020-03-24","United Kingdom","Wales",478,0,17
"1232","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"1233","2020-03-25","United Kingdom","England",7973,0,414
"1234","2020-03-25","United Kingdom","Scotland",719,0,22
"1235","2020-03-25","United Kingdom","Wales",628,0,22
"1236","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"1237","2020-03-26","United Kingdom","England",7973,0,414
"1238","2020-03-26","United Kingdom","Scotland",719,0,22
"1239","2020-03-26","United Kingdom","Wales",628,0,22
"1240","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"1241","2020-03-27","United Kingdom","England",9782,0,521
"1242","2020-03-27","United Kingdom","Scotland",894,0,25
"1243","2020-03-27","United Kingdom","Wales",741,0,28
"1244","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"1245","2020-03-28","United Kingdom","England",12288,0,679
"1246","2020-03-28","United Kingdom","Scotland",1059,0,33
"1247","2020-03-28","United Kingdom","Wales",921,0,34
"1248","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"1249","2020-03-29","United Kingdom","England",14427,0,926
"1250","2020-03-29","United Kingdom","Scotland",1245,0,40
"1251","2020-03-29","United Kingdom","Wales",1093,0,38
"1252","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"1253","2020-03-30","United Kingdom","England",18594,0,1284
"1254","2020-03-30","United Kingdom","Scotland",1563,0,41
"1255","2020-03-30","United Kingdom","Wales",1451,0,62
"1256","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"1257","2020-03-31","United Kingdom","England",21008,0,1651
"1258","2020-03-31","United Kingdom","Scotland",1993,0,47
"1259","2020-03-31","United Kingdom","Wales",1563,0,69
"1260","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"1261","2020-04-01","United Kingdom","England",21008,0,1651
"1262","2020-04-01","United Kingdom","Scotland",1993,0,47
"1263","2020-04-01","United Kingdom","Wales",1563,0,69
"1264","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"1265","2020-04-02","United Kingdom","England",28221,0,2698
"1266","2020-04-02","United Kingdom","Scotland",2602,0,76
"1267","2020-04-02","United Kingdom","Wales",2121,0,117
"1268","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"1269","2020-04-03","United Kingdom","England",31797,0,3302
"1270","2020-04-03","United Kingdom","Scotland",3001,0,126
"1271","2020-04-03","United Kingdom","Wales",2466,0,141
"1272","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"1273","2020-04-04","United Kingdom","England",34707,0,3939
"1274","2020-04-04","United Kingdom","Scotland",3345,0,172
"1275","2020-04-04","United Kingdom","Wales",2853,0,154
"1276","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"1277","2020-04-05","United Kingdom","England",39814,0,4494
"1278","2020-04-05","United Kingdom","Scotland",3706,0,218
"1279","2020-04-05","United Kingdom","Wales",3197,0,166
"1280","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"1281","2020-04-06","United Kingdom","England",42990,0,4897
"1282","2020-04-06","United Kingdom","Scotland",3961,0,220
"1283","2020-04-06","United Kingdom","Wales",3499,0,193
"1284","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"1285","2020-04-07","United Kingdom","England",42990,0,4897
"1286","2020-04-07","United Kingdom","Scotland",3961,0,220
"1287","2020-04-07","United Kingdom","Wales",3499,0,193
"1288","2020-04-07","United Kingdom","Northern Ireland",1158,0,63
"1289","2020-04-08","United Kingdom","England",50756,0,6483
"1290","2020-04-08","United Kingdom","Scotland",4565,0,296
"1291","2020-04-08","United Kingdom","Wales",4073,0,245
"1292","2020-04-08","United Kingdom","Northern Ireland",1339,0,73
"1293","2020-04-09","United Kingdom","England",50756,0,6483
"1294","2020-04-09","United Kingdom","Scotland",4565,0,296
"1295","2020-04-09","United Kingdom","Wales",4073,0,245
"1296","2020-04-09","United Kingdom","Northern Ireland",1339,0,73
"1297","2020-04-10","United Kingdom","England",58817,0,8114
"1298","2020-04-10","United Kingdom","Scotland",5275,0,447
"1299","2020-04-10","United Kingdom","Wales",4591,0,315
"1300","2020-04-10","United Kingdom","Northern Ireland",1589,0,82
"1301","2020-03-16","United Kingdom","England",0,0,0
"1302","2020-03-16","United Kingdom","Scotland",0,0,0
"1303","2020-03-16","United Kingdom","Wales",0,0,0
"1304","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"1305","2020-03-17","United Kingdom","England",0,0,0
"1306","2020-03-17","United Kingdom","Scotland",0,0,0
"1307","2020-03-17","United Kingdom","Wales",0,0,0
"1308","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"1309","2020-03-18","United Kingdom","England",1196,0,48
"1310","2020-03-18","United Kingdom","Scotland",153,0,1
"1311","2020-03-18","United Kingdom","Wales",124,0,0
"1312","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"1313","2020-03-19","United Kingdom","England",2182,0,48
"1314","2020-03-19","United Kingdom","Scotland",227,0,1
"1315","2020-03-19","United Kingdom","Wales",149,0,0
"1316","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"1317","2020-03-20","United Kingdom","England",2756,0,128
"1318","2020-03-20","United Kingdom","Scotland",266,0,6
"1319","2020-03-20","United Kingdom","Wales",170,0,2
"1320","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"1321","2020-03-21","United Kingdom","England",3384,0,128
"1322","2020-03-21","United Kingdom","Scotland",322,0,6
"1323","2020-03-21","United Kingdom","Wales",191,0,3
"1324","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"1325","2020-03-22","United Kingdom","England",4257,0,181
"1326","2020-03-22","United Kingdom","Scotland",373,0,7
"1327","2020-03-22","United Kingdom","Wales",280,0,5
"1328","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"1329","2020-03-23","United Kingdom","England",4792,0,181
"1330","2020-03-23","United Kingdom","Scotland",416,0,7
"1331","2020-03-23","United Kingdom","Wales",347,0,5
"1332","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"1333","2020-03-24","United Kingdom","England",6483,0,386
"1334","2020-03-24","United Kingdom","Scotland",584,0,16
"1335","2020-03-24","United Kingdom","Wales",478,0,17
"1336","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"1337","2020-03-25","United Kingdom","England",7973,0,414
"1338","2020-03-25","United Kingdom","Scotland",719,0,22
"1339","2020-03-25","United Kingdom","Wales",628,0,22
"1340","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"1341","2020-03-26","United Kingdom","England",7973,0,414
"1342","2020-03-26","United Kingdom","Scotland",719,0,22
"1343","2020-03-26","United Kingdom","Wales",628,0,22
"1344","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"1345","2020-03-27","United Kingdom","England",9782,0,521
"1346","2020-03-27","United Kingdom","Scotland",894,0,25
"1347","2020-03-27","United Kingdom","Wales",741,0,28
"1348","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"1349","2020-03-28","United Kingdom","England",12288,0,679
"1350","2020-03-28","United Kingdom","Scotland",1059,0,33
"1351","2020-03-28","United Kingdom","Wales",921,0,34
"1352","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"1353","2020-03-29","United Kingdom","England",14427,0,926
"1354","2020-03-29","United Kingdom","Scotland",1245,0,40
"1355","2020-03-29","United Kingdom","Wales",1093,0,38
"1356","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"1357","2020-03-30","United Kingdom","England",18594,0,1284
"1358","2020-03-30","United Kingdom","Scotland",1563,0,41
"1359","2020-03-30","United Kingdom","Wales",1451,0,62
"1360","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"1361","2020-03-31","United Kingdom","England",21008,0,1651
"1362","2020-03-31","United Kingdom","Scotland",1993,0,47
"1363","2020-03-31","United Kingdom","Wales",1563,0,69
"1364","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"1365","2020-04-01","United Kingdom","England",21008,0,1651
"1366","2020-04-01","United Kingdom","Scotland",1993,0,47
"1367","2020-04-01","United Kingdom","Wales",1563,0,69
"1368","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"1369","2020-04-02","United Kingdom","England",28221,0,2698
"1370","2020-04-02","United Kingdom","Scotland",2602,0,76
"1371","2020-04-02","United Kingdom","Wales",2121,0,117
"1372","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"1373","2020-04-03","United Kingdom","England",31797,0,3302
"1374","2020-04-03","United Kingdom","Scotland",3001,0,126
"1375","2020-04-03","United Kingdom","Wales",2466,0,141
"1376","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"1377","2020-04-04","United Kingdom","England",34707,0,3939
"1378","2020-04-04","United Kingdom","Scotland",3345,0,172
"1379","2020-04-04","United Kingdom","Wales",2853,0,154
"1380","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"1381","2020-04-05","United Kingdom","England",39814,0,4494
"1382","2020-04-05","United Kingdom","Scotland",3706,0,218
"1383","2020-04-05","United Kingdom","Wales",3197,0,166
"1384","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"1385","2020-04-06","United Kingdom","England",42990,0,4897
"1386","2020-04-06","United Kingdom","Scotland",3961,0,220
"1387","2020-04-06","United Kingdom","Wales",3499,0,193
"1388","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"1389","2020-04-07","United Kingdom","England",42990,0,4897
"1390","2020-04-07","United Kingdom","Scotland",3961,0,220
"1391","2020-04-07","United Kingdom","Wales",3499,0,193
"1392","2020-04-07","United Kingdom","Northern Ireland",1158,0,63
"1393","2020-04-08","United Kingdom","England",50756,0,6483
"1394","2020-04-08","United Kingdom","Scotland",4565,0,296
"1395","2020-04-08","United Kingdom","Wales",4073,0,245
"1396","2020-04-08","United Kingdom","Northern Ireland",1339,0,73
"1397","2020-04-09","United Kingdom","England",50756,0,6483
"1398","2020-04-09","United Kingdom","Scotland",4565,0,296
"1399","2020-04-09","United Kingdom","Wales",4073,0,245
"1400","2020-04-09","United Kingdom","Northern Ireland",1339,0,73
"1401","2020-04-10","United Kingdom","England",58817,0,8114
"1402","2020-04-10","United Kingdom","Scotland",5275,0,447
"1403","2020-04-10","United Kingdom","Wales",4591,0,315
"1404","2020-04-10","United Kingdom","Northern Ireland",1589,0,82
"1405","2020-04-11","United Kingdom","England",62658,0,8937
"1406","2020-04-11","United Kingdom","Scotland",5590,0,495
"1407","2020-04-11","United Kingdom","Wales",4930,0,351
"1408","2020-04-11","United Kingdom","Northern Ireland",1717,0,92
"1409","2020-03-16","United Kingdom","England",0,0,0
"1410","2020-03-16","United Kingdom","Scotland",0,0,0
"1411","2020-03-16","United Kingdom","Wales",0,0,0
"1412","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"1413","2020-03-17","United Kingdom","England",0,0,0
"1414","2020-03-17","United Kingdom","Scotland",0,0,0
"1415","2020-03-17","United Kingdom","Wales",0,0,0
"1416","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"1417","2020-03-18","United Kingdom","England",1196,0,48
"1418","2020-03-18","United Kingdom","Scotland",153,0,1
"1419","2020-03-18","United Kingdom","Wales",124,0,0
"1420","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"1421","2020-03-19","United Kingdom","England",2182,0,48
"1422","2020-03-19","United Kingdom","Scotland",227,0,1
"1423","2020-03-19","United Kingdom","Wales",149,0,0
"1424","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"1425","2020-03-20","United Kingdom","England",2756,0,128
"1426","2020-03-20","United Kingdom","Scotland",266,0,6
"1427","2020-03-20","United Kingdom","Wales",170,0,2
"1428","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"1429","2020-03-21","United Kingdom","England",3384,0,128
"1430","2020-03-21","United Kingdom","Scotland",322,0,6
"1431","2020-03-21","United Kingdom","Wales",191,0,3
"1432","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"1433","2020-03-22","United Kingdom","England",4257,0,181
"1434","2020-03-22","United Kingdom","Scotland",373,0,7
"1435","2020-03-22","United Kingdom","Wales",280,0,5
"1436","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"1437","2020-03-23","United Kingdom","England",4792,0,181
"1438","2020-03-23","United Kingdom","Scotland",416,0,7
"1439","2020-03-23","United Kingdom","Wales",347,0,5
"1440","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"1441","2020-03-24","United Kingdom","England",6483,0,386
"1442","2020-03-24","United Kingdom","Scotland",584,0,16
"1443","2020-03-24","United Kingdom","Wales",478,0,17
"1444","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"1445","2020-03-25","United Kingdom","England",7973,0,414
"1446","2020-03-25","United Kingdom","Scotland",719,0,22
"1447","2020-03-25","United Kingdom","Wales",628,0,22
"1448","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"1449","2020-03-26","United Kingdom","England",7973,0,414
"1450","2020-03-26","United Kingdom","Scotland",719,0,22
"1451","2020-03-26","United Kingdom","Wales",628,0,22
"1452","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"1453","2020-03-27","United Kingdom","England",9782,0,521
"1454","2020-03-27","United Kingdom","Scotland",894,0,25
"1455","2020-03-27","United Kingdom","Wales",741,0,28
"1456","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"1457","2020-03-28","United Kingdom","England",12288,0,679
"1458","2020-03-28","United Kingdom","Scotland",1059,0,33
"1459","2020-03-28","United Kingdom","Wales",921,0,34
"1460","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"1461","2020-03-29","United Kingdom","England",14427,0,926
"1462","2020-03-29","United Kingdom","Scotland",1245,0,40
"1463","2020-03-29","United Kingdom","Wales",1093,0,38
"1464","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"1465","2020-03-30","United Kingdom","England",18594,0,1284
"1466","2020-03-30","United Kingdom","Scotland",1563,0,41
