time,country,province,city,cum_confirm,cum_heal,cum_dead
1/25/20,China,Inner Mongolia,Xilingol League,2,0,0
1/25/20,China,Beijing,Foreign to Beijing,11,0,0
1/25/20,China,Beijing,Xicheng,4,0,0
1/25/20,China,Beijing,Chaoyang,6,0,0
1/25/20,China,Beijing,Fengtai,2,0,0
1/25/20,China,Beijing,Shijingshan,1,0,0
1/25/20,China,Beijing,Haidian,8,0,0
1/25/20,China,Beijing,Tongzhou,3,0,0
1/25/20,China,Beijing,Shunyi,1,0,0
1/25/20,China,Beijing,Changping,3,0,0
1/25/20,China,Beijing,Daxing,2,0,0
1/25/20,China,Jilin,Changchun,1,0,0
1/25/20,China,Jilin,Jilin,2,0,0
1/25/20,China,Jilin,Songyuan,1,0,0
1/25/20,China,Sichuan,Chengdu,22,0,0
1/25/20,China,Sichuan,Zigong,1,0,0
1/25/20,China,Sichuan,Luzhou,2,0,0
1/25/20,China,Sichuan,Deyang,1,0,0
1/25/20,China,Sichuan,Mianyang,5,0,0
1/25/20,China,Sichuan,Suining,2,0,0
1/25/20,China,Sichuan,Neijiang,1,0,0
1/25/20,China,Sichuan,Leshan,1,0,0
1/25/20,China,Sichuan,Emeishan,1,0,0
1/25/20,China,Sichuan,Nanchong,2,0,0
1/25/20,China,Sichuan,Guang'an,2,0,0
1/25/20,China,Sichuan,Dazhou,1,0,0
1/25/20,China,Sichuan,Ya'an,1,0,0
1/25/20,China,Sichuan,Garzê,2,0,0
1/25/20,China,Tianjin,Foreign to Tianjin,1,0,0
1/25/20,China,Tianjin,Changjiang County,1,0,0
1/25/20,China,Tianjin,Ding'an County,3,0,0
1/25/20,China,Tianjin,Qiongzhong County,1,0,0
1/25/20,China,Tianjin,Lingao County,2,0,0
1/25/20,China,Tianjin,Ledong County,1,0,0
1/25/20,China,Tianjin,Ledong County,1,0,0
1/25/20,China,Ningxia,Guyuan,1,0,0
1/25/20,China,Ningxia,Zhongwei,1,0,0
1/25/20,China,Anhui,Hefei,13,0,0
1/25/20,China,Anhui,Wuhu,3,0,0
1/25/20,China,Anhui,Bengbu,1,0,0
1/25/20,China,Anhui,Huainan,1,0,0
1/25/20,China,Anhui,Ma'anshan,7,0,0
1/25/20,China,Anhui,Huaibei,1,0,0
1/25/20,China,Anhui,Tongling,3,0,0
1/25/20,China,Anhui,Anqing,5,0,0
1/25/20,China,Anhui,Huangshan,1,0,0
1/25/20,China,Anhui,Chuzhou,2,0,0
1/25/20,China,Anhui,Fuyang,10,0,0
1/25/20,China,Anhui,Suzhou,2,0,0
1/25/20,China,Anhui,Lu'an,3,0,0
1/25/20,China,Anhui,Bozhou,6,0,0
1/25/20,China,Anhui,Chizhou,1,0,0
1/25/20,China,Anhui,Xuancheng,1,0,0
1/25/20,China,Shandong,Jinan,3,0,0
1/25/20,China,Shandong,Zibo,1,0,0
1/25/20,China,Shandong,Weifang,2,0,0
1/25/20,China,Shandong,Jining,4,0,0
1/25/20,China,Shandong,Rizhao,4,0,0
1/25/20,China,Shandong,Linyi,7,0,0
1/25/20,China,Shandong,Binzhou,1,0,0
1/25/20,China,Shanxi,Taiyuan,2,0,0
1/25/20,China,Shanxi,Datong,1,0,0
1/25/20,China,Shanxi,Yangquan,1,0,0
1/25/20,China,Shanxi,Changzhi,1,0,0
1/25/20,China,Shanxi,Jinzhong,2,0,0
1/25/20,China,Shanxi,Yuncheng,2,0,0
1/25/20,China,Guangdong,Guangzhou,14,0,0
1/25/20,China,Guangdong,Shaoguan,3,0,0
1/25/20,China,Guangdong,Shenzhen,27,2,0
1/25/20,China,Guangdong,Zhuhai,10,0,0
1/25/20,China,Guangdong,Shantou,2,0,0
1/25/20,China,Guangdong,Foshan,10,0,0
1/25/20,China,Guangdong,Zhanjiang,4,0,0
1/25/20,China,Guangdong,Zhaoqing,4,0,0
1/25/20,China,Guangdong,Huizhou,8,0,0
1/25/20,China,Guangdong,Yangjiang,6,0,0
1/25/20,China,Guangdong,Qingyuan,3,0,0
1/25/20,China,Guangdong,Dongguan,2,0,0
1/25/20,China,Guangdong,Zhongshan,2,0,0
1/25/20,China,Guangdong,Jieyang,3,0,0
1/25/20,China,Guangxi,Nanning,1,0,0
1/25/20,China,Guangxi,Liuzhou,4,0,0
1/25/20,China,Guangxi,Guilin,11,0,0
1/25/20,China,Guangxi,Wuzhou,2,0,0
1/25/20,China,Guangxi,Beihai,7,0,0
1/25/20,China,Guangxi,Fangchenggang,2,0,0
1/25/20,China,Guangxi,Yulin,1,0,0
1/25/20,China,Guangxi,Baise,2,0,0
1/25/20,China,Guangxi,Hechi,3,0,0
1/25/20,China,Xinjiang,ÜrümqiÜrümqi,3,0,0
1/25/20,China,Xinjiang,NA,1,0,0
1/25/20,China,Jiangsu,Nanjing,7,0,0
1/25/20,China,Jiangsu,Wuxi,2,0,0
1/25/20,China,Jiangsu,Changzhou,5,0,0
1/25/20,China,Jiangsu,Suzhou,7,1,0
1/25/20,China,Jiangsu,Nantong,2,0,0
1/25/20,China,Jiangsu,Lianyungang,3,0,0
1/25/20,China,Jiangsu,Huai'an,1,0,0
1/25/20,China,Jiangsu,Yancheng,1,0,0
1/25/20,China,Jiangsu,Yangzhou,1,0,0
1/25/20,China,Jiangsu,Taizhou,1,0,0
1/25/20,China,Jiangsu,Suqian,1,0,0
1/25/20,China,Jiangxi,Nanchang,4,0,0
1/25/20,China,Jiangxi,Jingdezhen,1,0,0
1/25/20,China,Jiangxi,Pingxiang,2,0,0
1/25/20,China,Jiangxi,Jiujiang,2,0,0
1/25/20,China,Jiangxi,Xinyu,1,0,0
1/25/20,China,Jiangxi,Ganzhou,7,0,0
1/25/20,China,Jiangxi,Ji'an,2,0,0
1/25/20,China,Jiangxi,Yichun,5,0,0
1/25/20,China,Jiangxi,Fuzhou,6,0,0
1/25/20,China,Jiangxi,Shangrao,6,0,0
1/25/20,China,Hebei,Shijiazhuang,5,0,0
1/25/20,China,Hebei,Handan,2,0,0
1/25/20,China,Hebei,Baoding,3,0,0
1/25/20,China,Hebei,Chengde,1,0,0
1/25/20,China,Hebei,Cangzhou,2,0,1
1/25/20,China,Henan,Zhengzhou,20,0,0
1/25/20,China,Henan,Luoyang,1,0,0
1/25/20,China,Henan,Pingdingshan,2,0,0
1/25/20,China,Henan,Anyang,3,0,0
1/25/20,China,Henan,Xinxiang,3,0,0
1/25/20,China,Henan,Luohe,3,0,0
1/25/20,China,Henan,Sanmenxia,2,0,0
1/25/20,China,Henan,Nanyang,15,0,1
1/25/20,China,Henan,Xinyang,22,0,0
1/25/20,China,Henan,Zhoukou,5,0,0
1/25/20,China,Henan,Zhumadian,7,0,0
1/25/20,China,Zhejiang,Hangzhou,27,0,0
1/25/20,China,Zhejiang,Ningbo,13,0,0
1/25/20,China,Zhejiang,Wenzhou,18,1,0
1/25/20,China,Zhejiang,Jiaxing,8,0,0
1/25/20,China,Zhejiang,Huzhou,1,0,0
1/25/20,China,Zhejiang,Shaoxing,5,0,0
1/25/20,China,Zhejiang,Jinhua,3,0,0
1/25/20,China,Zhejiang,Quzhou,3,0,0
1/25/20,China,Zhejiang,Zhoushan,2,0,0
1/25/20,China,Zhejiang,Taizhou,21,0,0
1/25/20,China,Zhejiang,Lishui,3,0,0
1/25/20,China,Hainan,Haikou,3,0,0
1/25/20,China,Hainan,Sanya,8,0,0
1/25/20,China,Hainan,Danzhou,3,0,0
1/25/20,China,Hainan,Wanning,5,0,0
1/25/20,China,Hainan,Chengmai County,1,0,0
1/25/20,China,Hainan,Lingao County,1,0,0
1/25/20,China,Hainan,Lingshui County,1,0,0
1/25/20,China,Hubei,Wuhan,618,40,45
1/25/20,China,Hubei,Huanggang,122,2,2
1/25/20,China,Hubei,Xiaogan,55,0,0
1/25/20,China,Hubei,Xianning,43,0,0
1/25/20,China,Hubei,Jingmen,38,0,1
1/25/20,China,Hubei,Suizhou,36,0,0
1/25/20,China,Hubei,Jingzhou,33,0,2
1/25/20,China,Hubei,Huangshi,31,0,1
1/25/20,China,Hubei,Yichang,20,0,1
1/25/20,China,Hubei,Shiyan,20,0,0
1/25/20,China,Hubei,Enshi,17,0,0
1/25/20,China,Hubei,Xiantao,11,0,0
1/25/20,China,Hubei,Tianmen,5,0,0
1/25/20,China,Hubei,Xiangyang,2,0,0
1/25/20,China,Hubei,Tianmen,5,0,0
1/25/20,China,Hunan,Changsha,18,0,0
1/25/20,China,Hunan,Zhuzhou,3,0,0
1/25/20,China,Hunan,Xiangtan,3,0,0
1/25/20,China,Hunan,Hengyang,3,0,0
1/25/20,China,Hunan,Shaoyang,2,0,0
1/25/20,China,Hunan,Yueyang,6,0,0
1/25/20,China,Hunan,Changde,7,0,0
1/25/20,China,Hunan,Yiyang,4,0,0
1/25/20,China,Hunan,Chenzhou,3,0,0
1/25/20,China,Hunan,Yongzhou,4,0,0
1/25/20,China,Hunan,Huaihua,8,0,0
1/25/20,China,Hunan,Loudi,5,0,0
1/25/20,China,Hunan,NA,3,0,0
1/25/20,China,Gansu,Lanzhou,4,0,0
1/25/20,China,Gansu,Baiyin,1,0,0
1/25/20,China,Gansu,Dingxi,1,0,0
1/25/20,China,Gansu,NA,1,0,0
1/25/20,China,Guizhou,Guiyang,1,0,0
1/25/20,China,Guizhou,Tongren,2,0,0
1/25/20,China,Guizhou,Qianxinan Prefecture,1,0,0
1/25/20,China,Guizhou,Qiannan Prefecture,1,0,0
1/25/20,China,Liaoning,Shenyang,5,0,0
1/25/20,China,Liaoning,Dalian,4,0,0
1/25/20,China,Liaoning,Benxi,1,0,0
1/25/20,China,Liaoning,Tieling,2,0,0
1/25/20,China,Liaoning,Chaoyang,2,0,0
1/25/20,China,Liaoning,Huludao,2,0,0
1/25/20,China,Chongqing,Liangjiang New Area,3,0,0
1/25/20,China,Chongqing,Wanzhou District,13,0,0
1/25/20,China,Chongqing,Fuling District,1,0,0
1/25/20,China,Chongqing,Dadukou District,4,0,0
1/25/20,China,Chongqing,Jiangbei District,2,0,0
1/25/20,China,Chongqing,Jiulongpo District,3,0,0
1/25/20,China,Chongqing,Dazu District,1,0,0
1/25/20,China,Chongqing,Yubei District,4,0,0
1/25/20,China,Chongqing,Changshou District,5,0,0
1/25/20,China,Chongqing,Hechuan District,2,0,0
1/25/20,China,Chongqing,Yongchuan District,3,0,0
1/25/20,China,Chongqing,Bishan District,2,0,0
1/25/20,China,Chongqing,Tongliang District,1,0,0
1/25/20,China,Chongqing,Kaizhou District,4,0,0
1/25/20,China,Chongqing,Liangping District,1,0,0
1/25/20,China,Chongqing,Chengkou District,1,0,0
1/25/20,China,Chongqing,Fengdu County,1,0,0
1/25/20,China,Chongqing,Dianjiang County,2,0,0
1/25/20,China,Chongqing,Zhong County,5,0,0
1/25/20,China,Chongqing,Yunyang County,4,0,0
1/25/20,China,Chongqing,Fengjie County,3,0,0
1/25/20,China,Chongqing,Wushan County,3,0,0
1/25/20,China,Chongqing,Wuxi County,3,0,0
1/25/20,China,Chongqing,Shizhu County,3,0,0
1/25/20,China,Chongqing,Xiushan County,1,0,0
1/25/20,China,Qinghai,Xining,1,0,0
1/25/20,China,Heilongjiang,Harbin,8,0,0
1/25/20,China,Heilongjiang,Qiqihar,1,0,0
1/25/20,China,Heilongjiang,Daqing,3,0,0
1/25/20,China,Heilongjiang,Mudanjiang,1,0,0
1/25/20,China,Heilongjiang,Suihua,2,0,1
1/26/20,China,Fujian,Fuzhou,13,0,0
1/26/20,China,Shandong,Qingdao,10,0,0
1/26/20,China,Fujian,Putian,1,0,0
1/26/20,China,Shandong,Weihai,7,0,0
1/26/20,China,Shandong,Heze,3,0,0
1/26/20,China,Hebei,Xingtai,1,0,0
1/26/20,China,Hebei,Cangzhou,2,0,1
1/26/20,China,Fujian,Xiamen,4,0,0
1/26/20,China,Fujian,Sanming,4,0,0
1/26/20,China,Fujian,Quanzhou,5,0,0
1/26/20,China,Shandong,Zaozhuang,0,0,0
1/26/20,China,Shandong,Dezhou,6,0,0
1/26/20,China,Hebei,Langfang,2,0,0
1/26/20,China,Hebei,Hengshui,0,0,0
1/26/20,China,Fujian,Longyan,0,0,0
1/26/20,China,Guizhou,Qiannan Prefecture,2,0,0
1/26/20,China,Inner Mongolia,Xilingol League,2,0,0
1/26/20,China,Shandong,Tai'an,0,0,0
1/26/20,China,Shandong,Liaocheng,1,0,0
1/26/20,China,Shandong,Binzhou,3,0,0
1/26/20,China,Hebei,Handan,2,0,0
1/26/20,China,Fujian,Nanping,1,0,0
1/26/20,China,Guizhou,Guiyang,1,0,0
1/26/20,China,Shanghai,Huangpu,1,0,0
1/26/20,China,Shanghai,Xuhui,3,0,0
1/26/20,China,Shanghai,Changning,5,0,0
1/26/20,China,Shanghai,Jing'an,5,0,0
1/26/20,China,Shanghai,Hongkou,2,0,0
1/26/20,China,Shanghai,Minhang,2,0,0
1/26/20,China,Shanghai,Baoshan,1,0,0
1/26/20,China,Shanghai,Jiading,1,0,0
1/26/20,China,Shanghai,NA,7,0,0
1/26/20,China,Shanghai,Qingpu,1,0,0
1/26/20,China,Shanghai,Fengxian,1,0,0
1/26/20,China,Yunnan,Kunming,7,0,0
1/26/20,China,Yunnan,Qujing,1,0,0
1/26/20,China,Yunnan,Yuxi,1,0,0
1/26/20,China,Yunnan,Baoshan,2,0,0
1/26/20,China,Yunnan,Zhaotong,1,0,0
1/26/20,China,Yunnan,Lijiang,2,0,0
1/26/20,China,Yunnan,NA,1,0,0
1/26/20,China,Yunnan,Xishuangbanna,1,0,0
1/26/20,China,Yunnan,NA,1,0,0
1/26/20,China,Yunnan,NA,2,0,0
1/26/20,China,Inner Mongolia,Baotou,2,0,0
1/26/20,China,Inner Mongolia,Chifeng,1,0,0
1/26/20,China,Inner Mongolia,Tongliao,1,0,0
1/26/20,China,Inner Mongolia,Ordos,2,0,0
1/26/20,China,Inner Mongolia,Hulunbuir,2,0,0
1/26/20,China,Inner Mongolia,NA,1,0,0
1/26/20,China,Beijing,Foreign to Beijing,12,0,0
1/26/20,China,Beijing,Dongcheng,1,0,0
1/26/20,China,Beijing,Xicheng,5,0,0
1/26/20,China,Beijing,Chaoyang,11,0,0
1/26/20,China,Beijing,Fengtai,4,0,0
1/26/20,China,Beijing,Shijingshan,2,0,0
1/26/20,China,Beijing,Haidian,16,0,0
1/26/20,China,Beijing,Tongzhou,6,0,0
1/26/20,China,Beijing,Shunyi,1,0,0
1/26/20,China,Beijing,Changping,7,0,0
1/26/20,China,Beijing,Daxing,3,0,0
1/26/20,China,Jilin,Changchun,1,0,0
1/26/20,China,Jilin,Jilin,2,0,0
1/26/20,China,Jilin,Siping,1,0,0
1/26/20,China,Jilin,Songyuan,2,0,0
1/26/20,China,Sichuan,Chengdu,33,0,0
1/26/20,China,Sichuan,Zigong,2,0,0
1/26/20,China,Sichuan,Luzhou,3,0,0
1/26/20,China,Sichuan,Deyang,1,0,0
1/26/20,China,Sichuan,Mianyang,7,0,0
1/26/20,China,Sichuan,Suining,2,0,0
1/26/20,China,Sichuan,Neijiang,1,0,0
1/26/20,China,Sichuan,Leshan,1,0,0
1/26/20,China,Sichuan,Emeishan,1,0,0
1/26/20,China,Sichuan,Nanchong,2,0,0
1/26/20,China,Sichuan,Yibin,1,0,0
1/26/20,China,Sichuan,Guang'an,6,0,0
1/26/20,China,Sichuan,Dazhou,3,0,0
1/26/20,China,Sichuan,Ya'an,1,0,0
1/26/20,China,Sichuan,Ziyang,2,0,0
1/26/20,China,Sichuan,Garzê,2,0,0
1/26/20,China,Sichuan,Liangshan,1,0,0
1/26/20,China,Tianjin,Foreign to Tianjin,2,0,0
1/26/20,China,Tianjin,Changjiang County,1,0,0
1/26/20,China,Tianjin,Ding'an County,2,0,0
1/26/20,China,Tianjin,Qiongzhong County,2,0,0
1/26/20,China,Tianjin,Lingao County,5,0,0
1/26/20,China,Tianjin,Ledong County,1,0,0
1/26/20,China,Tianjin,Ledong County,1,0,0
1/26/20,China,Ningxia,Yinchuan,5,0,0
1/26/20,China,Ningxia,Guyuan,1,0,0
1/26/20,China,Ningxia,Zhongwei,1,0,0
1/26/20,China,Anhui,Hefei,13,0,0
1/26/20,China,Anhui,Wuhu,6,0,0
1/26/20,China,Anhui,Bengbu,3,0,0
1/26/20,China,Anhui,Huainan,2,0,0
1/26/20,China,Anhui,Ma'anshan,7,0,0
1/26/20,China,Anhui,Huaibei,1,0,0
1/26/20,China,Anhui,Tongling,3,0,0
1/26/20,China,Anhui,Anqing,8,0,0
1/26/20,China,Anhui,Huangshan,1,0,0
1/26/20,China,Anhui,Chuzhou,2,0,0
1/26/20,China,Anhui,Fuyang,10,0,0
1/26/20,China,Anhui,Suzhou,3,0,0
1/26/20,China,Anhui,Lu'an,3,0,0
1/26/20,China,Anhui,Bozhou,6,0,0
1/26/20,China,Anhui,Chizhou,1,0,0
1/26/20,China,Anhui,Xuancheng,1,0,0
1/26/20,China,Shandong,Jinan,7,0,0
1/26/20,China,Shandong,Zibo,2,0,0
1/26/20,China,Shandong,Yantai,4,0,0
1/26/20,China,Shandong,Weifang,3,0,0
1/26/20,China,Shandong,Jining,5,0,0
1/26/20,China,Shandong,Rizhao,5,0,0
1/26/20,China,Shandong,Linyi,7,0,0
1/26/20,China,Shanxi,Taiyuan,2,0,0
1/26/20,China,Shanxi,Datong,1,0,0
1/26/20,China,Shanxi,Yangquan,1,0,0
1/26/20,China,Shanxi,Changzhi,1,0,0
1/26/20,China,Shanxi,Shuozhou,2,0,0
1/26/20,China,Shanxi,Jinzhong,2,0,0
1/26/20,China,Shanxi,Yuncheng,2,0,0
1/26/20,China,Shanxi,Linfen,1,0,0
1/26/20,China,Shanxi,Lüliang,1,0,0
1/26/20,China,Guangdong,Guangzhou,39,0,0
1/26/20,China,Guangdong,Shaoguan,4,0,0
1/26/20,China,Guangdong,Shenzhen,36,2,0
1/26/20,China,Guangdong,Zhuhai,12,0,0
1/26/20,China,Guangdong,Shantou,2,0,0
1/26/20,China,Guangdong,Foshan,14,0,0
1/26/20,China,Guangdong,Zhanjiang,5,0,0
1/26/20,China,Guangdong,Zhaoqing,4,0,0
1/26/20,China,Guangdong,Huizhou,8,0,0
1/26/20,China,Guangdong,Meizhou,1,0,0
1/26/20,China,Guangdong,Shanwei,1,0,0
1/26/20,China,Guangdong,Yangjiang,8,0,0
1/26/20,China,Guangdong,Qingyuan,3,0,0
1/26/20,China,Guangdong,Dongguan,2,0,0
1/26/20,China,Guangdong,Zhongshan,4,0,0
1/26/20,China,Guangdong,Jieyang,3,0,0
1/26/20,China,Guangxi,Nanning,5,0,0
1/26/20,China,Guangxi,Liuzhou,6,0,0
1/26/20,China,Guangxi,Guilin,14,0,0
1/26/20,China,Guangxi,Wuzhou,2,0,0
1/26/20,China,Guangxi,Beihai,9,0,0
1/26/20,China,Guangxi,Fangchenggang,3,0,0
1/26/20,China,Guangxi,Yulin,2,0,0
1/26/20,China,Guangxi,Baise,2,0,0
1/26/20,China,Guangxi,Hechi,3,0,0
1/26/20,China,Xinjiang,ÜrümqiÜrümqi,4,0,0
1/26/20,China,Xinjiang,NA,1,0,0
1/26/20,China,Jiangsu,Nanjing,7,0,0
1/26/20,China,Jiangsu,Wuxi,4,0,0
1/26/20,China,Jiangsu,Xuzhou,3,0,0
1/26/20,China,Jiangsu,Changzhou,6,0,0
1/26/20,China,Jiangsu,Suzhou,8,1,0
1/26/20,China,Jiangsu,Nantong,4,0,0
1/26/20,China,Jiangsu,Lianyungang,3,0,0
1/26/20,China,Jiangsu,Huai'an,2,0,0
1/26/20,China,Jiangsu,Yancheng,1,0,0
1/26/20,China,Jiangsu,Yangzhou,4,0,0
1/26/20,China,Jiangsu,Zhenjiang,2,0,0
1/26/20,China,Jiangsu,Taizhou,2,0,0
1/26/20,China,Jiangsu,Suqian,1,0,0
1/26/20,China,Jiangxi,Nanchang,8,0,0
1/26/20,China,Jiangxi,Jingdezhen,2,0,0
1/26/20,China,Jiangxi,Pingxiang,2,0,0
1/26/20,China,Jiangxi,Jiujiang,4,0,0
1/26/20,China,Jiangxi,Xinyu,3,0,0
1/26/20,China,Jiangxi,Ganzhou,7,0,0
1/26/20,China,Jiangxi,Ji'an,3,0,0
1/26/20,China,Jiangxi,Yichun,6,0,0
1/26/20,China,Jiangxi,Fuzhou,7,0,0
1/26/20,China,Jiangxi,Shangrao,6,0,0
1/26/20,China,Hebei,Shijiazhuang,7,0,0
1/26/20,China,Hebei,Baoding,3,0,0
1/26/20,China,Hebei,Chengde,1,0,0
1/26/20,China,Henan,Zhengzhou,29,0,0
1/26/20,China,Henan,Kaifeng,1,0,0
1/26/20,China,Henan,Luoyang,2,0,0
1/26/20,China,Henan,Pingdingshan,5,0,0
1/26/20,China,Henan,Anyang,7,0,0
1/26/20,China,Henan,Hebi,2,0,0
1/26/20,China,Henan,Xinxiang,4,0,0
1/26/20,China,Henan,Xuchang,1,0,0
1/26/20,China,Henan,Luohe,6,0,0
1/26/20,China,Henan,Sanmenxia,3,0,0
1/26/20,China,Henan,Nanyang,19,0,1
1/26/20,China,Henan,Shangqiu,6,0,0
1/26/20,China,Henan,Xinyang,23,0,0
1/26/20,China,Henan,Zhoukou,11,0,0
1/26/20,China,Henan,Zhumadian,9,0,0
1/26/20,China,Zhejiang,Hangzhou,27,0,0
1/26/20,China,Zhejiang,Ningbo,13,0,0
1/26/20,China,Zhejiang,Wenzhou,32,1,0
1/26/20,China,Zhejiang,Jiaxing,8,0,0
1/26/20,China,Zhejiang,Huzhou,3,0,0
1/26/20,China,Zhejiang,Shaoxing,6,0,0
1/26/20,China,Zhejiang,Jinhua,5,0,0
1/26/20,China,Zhejiang,Quzhou,5,0,0
1/26/20,China,Zhejiang,Zhoushan,4,0,0
1/26/20,China,Zhejiang,Taizhou,22,0,0
1/26/20,China,Zhejiang,Lishui,3,0,0
1/26/20,China,Hainan,Haikou,6,0,0
1/26/20,China,Hainan,Sanya,10,0,0
1/26/20,China,Hainan,Danzhou,4,0,0
1/26/20,China,Hainan,Wanning,7,0,0
1/26/20,China,Hainan,Chengmai County,2,0,0
1/26/20,China,Hainan,Lingao County,1,0,0
1/26/20,China,Hainan,Lingshui County,1,0,0
1/26/20,China,Hubei,Xianning,64,0,0
1/26/20,China,Hubei,Qianjiang,5,0,1
1/26/20,China,Hubei,Wuhan,698,42,63
1/26/20,China,Hubei,Huanggang,154,2,4
1/26/20,China,Hubei,Xiaogan,100,0,1
1/26/20,China,Hubei,Jingmen,90,0,3
1/26/20,China,Hubei,Jingzhou,47,0,2
1/26/20,China,Hubei,Shiyan,40,0,0
1/26/20,China,Hubei,Huangshi,36,0,1
1/26/20,China,Hubei,Xiangyang,36,0,0
1/26/20,China,Hubei,Yichang,31,0,1
1/26/20,China,Hubei,Enshi,25,0,0
1/26/20,China,Hubei,Ezhou,20,0,0
1/26/20,China,Hubei,Tianmen,13,0,0
1/26/20,China,Hubei,Xiantao,12,0,0
1/26/20,China,Hubei,Suizhou,52,0,0
1/26/20,China,Hunan,Changsha,22,0,0
1/26/20,China,Hunan,Zhuzhou,5,0,0
1/26/20,China,Hunan,Xiangtan,4,0,0
1/26/20,China,Hunan,Hengyang,4,0,0
1/26/20,China,Hunan,Shaoyang,8,0,0
1/26/20,China,Hunan,Yueyang,7,0,0
1/26/20,China,Hunan,Changde,12,0,0
1/26/20,China,Hunan,Yiyang,7,0,0
1/26/20,China,Hunan,Chenzhou,6,0,0
1/26/20,China,Hunan,Yongzhou,4,0,0
1/26/20,China,Hunan,Huaihua,11,0,0
1/26/20,China,Hunan,Loudi,7,0,0
1/26/20,China,Hunan,NA,3,0,0
1/26/20,China,Gansu,Lanzhou,8,0,0
1/26/20,China,Gansu,Baiyin,1,0,0
1/26/20,China,Gansu,Zhangye,1,0,0
1/26/20,China,Gansu,Dingxi,1,0,0
1/26/20,China,Gansu,Longnan,1,0,0
1/26/20,China,Gansu,NA,2,0,0
1/26/20,China,Fujian,Zhangzhou,4,0,0
1/26/20,China,Fujian,Ningde,3,0,0
1/26/20,China,Guizhou,Liupanshui,1,0,0
1/26/20,China,Guizhou,Tongren,2,0,0
1/26/20,China,Guizhou,Qianxinan Prefecture,1,0,0
1/26/20,China,Liaoning,Shenyang,6,0,0
1/26/20,China,Liaoning,Dalian,4,0,0
1/26/20,China,Liaoning,Benxi,2,0,0
1/26/20,China,Liaoning,Dandong,1,0,0
1/26/20,China,Liaoning,Yingkou,1,0,0
1/26/20,China,Liaoning,Panjin,2,0,0
1/26/20,China,Liaoning,Tieling,2,0,0
1/26/20,China,Liaoning,Chaoyang,2,0,0
1/26/20,China,Liaoning,Huludao,2,0,0
1/26/20,China,Chongqing,Liangjiang New Area,7,0,0
1/26/20,China,Chongqing,Wanzhou District,14,0,0
1/26/20,China,Chongqing,Fuling District,1,0,0
1/26/20,China,Chongqing,Dadukou District,6,0,0
1/26/20,China,Chongqing,Jiangbei District,3,0,0
1/26/20,China,Chongqing,Jiulongpo District,4,0,0
1/26/20,China,Chongqing,Qijiang District,1,0,0
1/26/20,China,Chongqing,Dazu District,1,0,0
1/26/20,China,Chongqing,Yubei District,5,0,0
1/26/20,China,Chongqing,Banan District,1,0,0
1/26/20,China,Chongqing,Changshou District,6,0,0
1/26/20,China,Chongqing,Jiangjin District,2,0,0
1/26/20,China,Chongqing,Hechuan District,3,0,0
1/26/20,China,Chongqing,Yongchuan District,3,0,0
1/26/20,China,Chongqing,Bishan District,3,0,0
1/26/20,China,Chongqing,Tongliang District,1,0,0
1/26/20,China,Chongqing,Tongnan District,2,0,0
1/26/20,China,Chongqing,Kaizhou District,7,0,0
1/26/20,China,Chongqing,Liangping District,1,0,0
1/26/20,China,Chongqing,Chengkou District,1,0,0
1/26/20,China,Chongqing,Fengdu County,3,0,0
1/26/20,China,Chongqing,Dianjiang County,4,0,0
1/26/20,China,Chongqing,Zhong County,6,0,0
1/26/20,China,Chongqing,Yunyang County,8,0,0
1/26/20,China,Chongqing,Fengjie County,3,0,0
1/26/20,China,Chongqing,Wushan County,5,0,0
1/26/20,China,Chongqing,Wuxi County,5,0,0
1/26/20,China,Chongqing,Shizhu County,3,0,0
1/26/20,China,Chongqing,Xiushan County,1,0,0
1/26/20,China,Shaanxi,Xi'an,12,0,0
1/26/20,China,Shaanxi,Tongchuan,5,0,0
1/26/20,China,Shaanxi,Xianyang,4,0,0
1/26/20,China,Shaanxi,Weinan,1,0,0
1/26/20,China,Shaanxi,Yan'an,2,0,0
1/26/20,China,Shaanxi,Hanzhong,3,0,0
1/26/20,China,Shaanxi,Ankang,7,0,0
1/26/20,China,Shaanxi,Shangluo,1,0,0
1/26/20,China,Qinghai,Xining,4,0,0
1/26/20,China,Heilongjiang,Harbin,8,0,0
1/26/20,China,Heilongjiang,Qiqihar,1,0,0
1/26/20,China,Heilongjiang,Shuangyashan,1,0,0
1/26/20,China,Heilongjiang,Daqing,5,0,0
1/26/20,China,Heilongjiang,Jiamusi,1,0,0
1/26/20,China,Heilongjiang,Qitaihe,1,0,0
1/26/20,China,Heilongjiang,Mudanjiang,1,0,0
1/26/20,China,Heilongjiang,Suihua,3,0,1
1/27/20,China,Hebei,Shijiazhuang,9,0,0
1/27/20,China,Shandong,Qingdao,13,0,0
1/27/20,China,Fujian,Fuzhou,18,0,0
1/27/20,China,Anhui,Hefei,16,0,0
1/27/20,China,Fujian,Sanming,4,0,0
1/27/20,China,Anhui,Lu'an,4,0,0
1/27/20,China,Fujian,Quanzhou,10,0,0
1/27/20,China,Anhui,Anqing,8,0,0
1/27/20,China,Shandong,Heze,4,0,0
1/27/20,China,Anhui,Suzhou,3,0,0
1/27/20,China,Shandong,Zaozhuang,2,0,0
1/27/20,China,Shandong,Weihai,10,0,0
1/27/20,China,Shandong,Dezhou,8,0,0
1/27/20,China,Anhui,Huainan,2,0,0
